Unnamed: 0,Text,Tags
2271,What is Statistical Analysis Systems in sentence: The data were analysed using Statistical Analysis Systems ( SAS ) version 9.2 .,3
2272,What is SPSS in sentence: These data were analysed using SPSS ( version 21 ) for Windows .,3
2273,What is Windows in sentence: These data were analysed using SPSS ( version 21 ) for Windows .,5
2274,What is Excel in sentence: Recurring topics were explored more in depth by revisiting the original transcripts and grouping relevant quotes in Microsoft Excel .,3
2275,"What is STATA in sentence: STATA version 11.2 software ( STATA Corp , College Station , TX , US ) was employed for our analyses .",3
2276,What is SPSS in sentence: Analyses were conducted using SPSS version 24.0 and R .,3
2277,What is R in sentence: Analyses were conducted using SPSS version 24.0 and R .,11
2278,What is SPSS Statistics in sentence: Data were statistically analyzed using SPSS Statistics 20.0.0.1 .,3
2279,"What is AMOS in sentence: Measurement model analysis was conducted using AMOS 23 , whereas the remaining analyses were computed using SPSS 23 .",3
2280,"What is SPSS in sentence: Measurement model analysis was conducted using AMOS 23 , whereas the remaining analyses were computed using SPSS 23 .",3
2281,What is SPSS in sentence: All analyses were conducted using SPSS version 21 .,3
2282,What is SPSS in sentence: All analyses were undertaken using the IBM SPSS 22 software .,3
2283,"What is Matlab in sentence: Recorded songs were filtered at 0.3 - 8 kHz for analysis using software in the Matlab Programming language ( The MathWorks , Natick , MA ) .",11
2284,What is SAS in sentence: Data were analyzed using SAS ™ 9.2 and STATA ™ 12 statistical software ™ .,3
2285,What is STATA in sentence: Data were analyzed using SAS ™ 9.2 and STATA ™ 12 statistical software ™ .,3
2286,"What is SAS in sentence: Outcomes were analyzed using unweighted linear or logistic regression ( SAS / STAT software , version 9.2 ) .",3
2287,What is Excel in sentence: Data were inputted into a Microsoft Excel file after being anonymised .,3
2288,What is Stata in sentence: All analyses were carried out using Stata version 11 .,3
2289,What is SPSS in sentence: Analyses were performed using SPSS 14.0 .,3
2290,"What is SAS in sentence: Statistical analysis was performed using SAS 9.3 ( SAS Institute , Cary NC ) .",3
2291,What is JMP in sentence: Analyses were performed with JMP ( SAS Institute Inc . ) .,3
2292,What is Stata in sentence: All analyses were performed using Stata / SE 11.2 software for Mac ( R ) .,3
2293,What is SAS in sentence: The subsequent analyses were conducted using SAS software [17] .,3
2294,"What is STATA in sentence: We used STATA 13.0 ( College Station , TX ) for all analyses .",3
2295,What is Excel in sentence: The raw data are available as Supporting Information file S1 Dataset ( in Excel format ) .,2
2296,What is XLSTAT in sentence: A PCA analysis was conducted using XLSTAT 2015 for Excel .,9
2297,What is Excel in sentence: A PCA analysis was conducted using XLSTAT 2015 for Excel .,3
2298,"What is MATLAB in sentence: Differential equations ( 1 ) , ( 3 ) , ( 4 ) and ( 7 ) , using functions ( 2 ) and ( 5 ) , were solved using MATLAB to get typical plots of brood , hive bees , foragers and food against time .",11
2299,What is Stata in sentence: We carried out all our analyses using Stata 12 [50] .,3
2300,"What is SPSS in sentence: Data were analysed with SPSS version 21 , using the mixed models analysis of variance procedure .",3
2301,What is Statistical Package for the Social Sciences in sentence: The data were manually entered into a database and analysed using the Statistical Package for the Social Sciences software ( IBM SPSS Statistics 18 ) .,3
2302,What is SPSS Statistics in sentence: The data were manually entered into a database and analysed using the Statistical Package for the Social Sciences software ( IBM SPSS Statistics 18 ) .,3
2303,What is excel in sentence: An excel database spreadsheet was developed to code the response of different categories ( preference for home delivery or institutional delivery ) attached to the participant ’ s unique identification number .,3
2304,"What is Excel in sentence: Apart from Microsoft Excel [20] used to manage qualitative data , the statistical software Stata version 12 [21] was used to generate Table 1 .",3
2305,"What is Stata in sentence: Apart from Microsoft Excel [20] used to manage qualitative data , the statistical software Stata version 12 [21] was used to generate Table 1 .",3
2306,What is Prism in sentence: Statistical analysis was performed using GraphPad Prism ( version 4.0 ) and SPSS ( version 20 ) .,3
2307,What is SPSS in sentence: Statistical analysis was performed using GraphPad Prism ( version 4.0 ) and SPSS ( version 20 ) .,3
2308,"What is Questionpro in sentence: On average , the online survey took approximately 10 - 15 minutes to complete and data collected was downloaded from Questionpro in SPSS ’ s data file format .",3
2309,"What is SPSS in sentence: On average , the online survey took approximately 10 - 15 minutes to complete and data collected was downloaded from Questionpro in SPSS ’ s data file format .",2
2310,What is SAS in sentence: All data analyses were conducted using SAS 9.3 .,3
2311,What is SPSS in sentence: Correlation coefficients were calculated with SPSS software version 21 [61] utilising the bivariate Pearson two - tailed analysis .,3
2312,"What is SPSS in sentence: Statistical tests were carried out using SPSS 16.0 ( SPSS Inc . , Chicago , IL ) for Windows .",3
2313,"What is Windows in sentence: Statistical tests were carried out using SPSS 16.0 ( SPSS Inc . , Chicago , IL ) for Windows .",5
2314,"What is Excel in sentence: Data were analyzed in Microsoft Excel 10.0 ( Microsoft , Redmond , WA ) and STATA / IC 12.1 ( Stata Corp , College Station , TX ) .",3
2315,"What is STATA in sentence: Data were analyzed in Microsoft Excel 10.0 ( Microsoft , Redmond , WA ) and STATA / IC 12.1 ( Stata Corp , College Station , TX ) .",3
2316,"What is SPSS in sentence: The data were analyzed using SPSS software ( Statistical Package for the Social Sciences , version 17.0 ) .",3
2317,"What is Statistical Package for the Social Sciences in sentence: The data were analyzed using SPSS software ( Statistical Package for the Social Sciences , version 17.0 ) .",3
2318,What is SAS in sentence: The data were analyzed using a mixed logistic regression model using PROC GLIMMIX in SAS 9.2 with Audience ID as a nested random effect within the random effect for Session .,3
2319,What is Statistical Package for the Social Sciences in sentence: The IBM Statistical Package for the Social Sciences ( SPSS - 22 ) software was used to analyze the quantitative data .,3
2320,What is SPSS in sentence: The IBM Statistical Package for the Social Sciences ( SPSS - 22 ) software was used to analyze the quantitative data .,3
2321,What is EpiData Analysis in sentence: The data was analysed using EpiData Analysis software ( Version 3.1.80 ) and Stata ( Version 12 ) .,3
2322,What is Stata in sentence: The data was analysed using EpiData Analysis software ( Version 3.1.80 ) and Stata ( Version 12 ) .,3
2323,"What is SAS in sentence: All analyses utilized weighted data proportional to sampling probability with village , GV , and health facility cluster weights ; standard errors were computed using SAS 9.3 and STATA 14 procedures to account for the complex sampling design .",3
2324,"What is STATA in sentence: All analyses utilized weighted data proportional to sampling probability with village , GV , and health facility cluster weights ; standard errors were computed using SAS 9.3 and STATA 14 procedures to account for the complex sampling design .",3
2325,What is SPSS in sentence: All analyzes were conducted using SPSS ( version 20 ) .,3
2326,"What is AMOS in sentence: We used the AMOS extension to IBM SPSS ( v. 21.0 ) for structural equation modeling in order to identify associations of AR CAG repeat number , ethnicity and age with the number of children , mediated through BPAQ aggression scores .",3
2327,"What is SPSS in sentence: We used the AMOS extension to IBM SPSS ( v. 21.0 ) for structural equation modeling in order to identify associations of AR CAG repeat number , ethnicity and age with the number of children , mediated through BPAQ aggression scores .",3
2328,What is SPSS in sentence: Average time spent on each odor source during a trial and number of visits to rosemary and eucalyptus before and after training was compared using paired Student ’ s T - tests in SPSS .,3
2329,What is BLAST in sentence: A BLAST search [40] confirmed the absence of contamination with exogenous DNA .,3
2330,"What is STATA in sentence: Statistical analyses were performed in STATA ( version 12.1 , Stata Corp , College Station , TX ) .",3
2331,"What is SPSS in sentence: The data were analyzed with SPSS software ( IBM SPSS Statistics for Windows version 22.0 , Armonk , NY : IBM Corp . , under license to the Central Computer System of the University of Malaga , Spain ) .",3
2332,"What is SPSS Statistics in sentence: The data were analyzed with SPSS software ( IBM SPSS Statistics for Windows version 22.0 , Armonk , NY : IBM Corp . , under license to the Central Computer System of the University of Malaga , Spain ) .",3
2333,"What is Windows in sentence: The data were analyzed with SPSS software ( IBM SPSS Statistics for Windows version 22.0 , Armonk , NY : IBM Corp . , under license to the Central Computer System of the University of Malaga , Spain ) .",5
2334,"What is STATA in sentence: Data were analysed using STATA 12.0 ( Stata Corp , College Station , TX , USA ) .",3
2335,"What is SPSS in sentence: Double data entry was performed by 4 operators , supervised by a statistician , using SPSS software [42] .",3
2336,What is MATLAB in sentence: Significance values for the fit to the cosine model were calculated in MATLAB .,11
2337,"What is SPSS in sentence: Data analyses were conducted using the SPSS 16.0 software package ( SPSS Inc . Chicago , USA ) .",3
2338,"What is SPSS in sentence: For this , the statistical program SPSS ( Statistical Package for Social Sciences ) for Windows version 19 was used .",3
2339,"What is Windows in sentence: For this , the statistical program SPSS ( Statistical Package for Social Sciences ) for Windows version 19 was used .",5
2340,"What is SPSS in sentence: Statistical analyses were performed using SPSS for Windows software version 15.0 ( SPSS Inc . , Chicago , IL ) .",3
2341,"What is Windows in sentence: Statistical analyses were performed using SPSS for Windows software version 15.0 ( SPSS Inc . , Chicago , IL ) .",5
2342,"What is SPM in sentence: Preprocessing and statistical analysis of the fMRI data was performed with SPM 8 ( Wellcome Department of Cognitive Neurology , London UK ) software for MATLAB ( Version R 2010a , The MathWorks Inc . , Natick , MA ) .",3
2343,"What is MATLAB in sentence: Preprocessing and statistical analysis of the fMRI data was performed with SPM 8 ( Wellcome Department of Cognitive Neurology , London UK ) software for MATLAB ( Version R 2010a , The MathWorks Inc . , Natick , MA ) .",11
2344,"What is SAS in sentence: All statistical analyses were performed with SAS software version 9.3 ( SAS Institute Inc , Cary , NC ) .",3
2345,What is Stata in sentence: The above analyses were performed in Stata 13 statistical software [32] .,3
2346,"What is SPSS in sentence: All three stages of analysis were conducted using SPSS software ( IBM SPSS Statistics 20 , IBM Corporation ) .",3
2347,"What is SPSS Statistics in sentence: All three stages of analysis were conducted using SPSS software ( IBM SPSS Statistics 20 , IBM Corporation ) .",3
2348,What is STATA in sentence: All statistical analyses were performed using STATA 14.0 .,3
2349,"What is SPSS in sentence: Statistical analysis was performed with SPSS version 20 software ( IBM Corporation , Armonk , New York , USA ) .",3
2350,What is SigmaPlot in sentence: All statistical analysis was performed using SigmaPlot ( version 11 ) .,3
2351,What is Prism in sentence: All statistical tests were performed with GraphPad Prism ™ 4 .,3
2352,What is SPSS in sentence: Graphs and statistical analysis were conducted by SPSS 17.0 and Excel 2007 .,3
2353,What is Excel in sentence: Graphs and statistical analysis were conducted by SPSS 17.0 and Excel 2007 .,3
2354,"What is Stata in sentence: [3] Analyses were performed using Stata 13.1 survey statistical methods that incorporated NHIS supplied probability weights , strata and primary sampling unit data .",3
2355,"What is SPSS in sentence: For each participant , mean amplitudes of the components of interest ( see above ) were exported and read into SPSS ( version 21 , IBM ) .",3
2356,What is SAS in sentence: The SAS software was used for data analyses [70] .,3
2357,"What is SAS in sentence: All statistical analyses were performed using the SAS software version 9.4 ( SAS Institute , Cary , NC , USA ) .",3
2358,What is SPSS Statistics in sentence: The statistical software IBM SPSS Statistics version 22 [39] and R [40] were used for the statistical analyses .,3
2359,What is R in sentence: The statistical software IBM SPSS Statistics version 22 [39] and R [40] were used for the statistical analyses .,11
2360,What is SAS in sentence: All statistical analyses were performed with SAS ( V 9.1.3 ) on a Win 7 ( 64 bit ) platform .,3
2361,What is Win in sentence: All statistical analyses were performed with SAS ( V 9.1.3 ) on a Win 7 ( 64 bit ) platform .,5
2362,"What is SPSS in sentence: SPSS 18.0 ( Chicago , IL , USA ) was used for all analyses .",3
2363,What is Stata in sentence: Structural Equation Modeling ( SEM ) was conducted using Stata 15.0 to assess the interrelationship between variables associated with lifetime physical IPV .,3
2364,"What is Excel in sentence: Initial descriptive statistics were calculated in MS Excel ™ , with subsequent statistical analysis conducted using IBM SPSS Statistics v 22 ™ .",3
2365,"What is SPSS Statistics in sentence: Initial descriptive statistics were calculated in MS Excel ™ , with subsequent statistical analysis conducted using IBM SPSS Statistics v 22 ™ .",3
2366,What is Stata in sentence: All analyses were conducted using Stata version 11 .,3
2367,What is SPSS in sentence: Statistical analysis was carried out by SPSS 13.0 software and P < 0.05 ( two - tailed ) was viewed as statistically significant .,3
2368,"What is blast in sentence: We classified each sequence at the family level , and used blast [36] to identify those OTUs that had been previously found in bees ( blastn , e - value < 0.0001 ) .",3
2369,"What is blastn in sentence: We classified each sequence at the family level , and used blast [36] to identify those OTUs that had been previously found in bees ( blastn , e - value < 0.0001 ) .",3
2370,What is Matlab in sentence: Stimulus presentation and timing of all stimuli and response events were achieved using Matlab ( Mathworks ) and Psychtoolbox ( www.psychtoolbox.org ) on an IBM - compatible PC .,11
2371,What is Psychtoolbox in sentence: Stimulus presentation and timing of all stimuli and response events were achieved using Matlab ( Mathworks ) and Psychtoolbox ( www.psychtoolbox.org ) on an IBM - compatible PC .,9
2372,"What is Stata in sentence: The user - written ice commands [35] - [41] in Stata v 11.2 ( Stata Corp , TX , USA ) were used to complete five imputations with ten cycles in each imputation .",3
2373,"What is Psychophysics toolbox in sentence: The visual stimuli were generated using Psychophysics toolbox [49-51] in MATLAB ( The MathWorks Inc . , Natick , MA ) .",9
2374,"What is MATLAB in sentence: The visual stimuli were generated using Psychophysics toolbox [49-51] in MATLAB ( The MathWorks Inc . , Natick , MA ) .",11
2375,What is Prism in sentence: One - way ANOVAs were used to test combined drug treatment and prenatal exposure effects on oxygen consumption and CO 2 production ( GraphPad Prism 5.0 d ) .,3
2376,What is SPSS in sentence: Statistical analyses were performed using SPSS version 19.0 .,3
2377,What is STATA in sentence: All the analyses in this paper were performed with STATA 11.0 software .,3
2378,What is SAS in sentence: All analyses were performed using SAS v. 9.2 [34] .,3
2379,What is SPSS in sentence: The univariate logistic regression analysis procedure in the complex samples add - on module in SPSS was used to test the differences between the male and female subjects on HIV stigma discrimination against PLWHA .,3
2380,What is STATA in sentence: All analyses were performed using the STATA software ( version 11.2 ) .,3
2381,"What is STATA in sentence: STATA ( StataCorp , College Station , TX , USA ) , version IC 13.1 , was used in all the statistical analyses .",3
2382,"What is EpiData in sentence: Data were double - entered into a predesigned EpiData 3.1 database with validation checks , and exported to Stata 10.0 for analysis .",3
2383,"What is Stata in sentence: Data were double - entered into a predesigned EpiData 3.1 database with validation checks , and exported to Stata 10.0 for analysis .",3
2384,What is BLAST in sentence: Clean sequences were subjected to NCBI BLAST to confirm that the isolates were E . coli ( > 95 % of isolates were assigned to E . coli ; others were excluded from further analyses ) .,3
2385,"What is SUDAAN in sentence: All analyses accounted for complex survey design using SUDAAN 11.0 ( RTI , Research Triangle Park , North Carolina ) and were weighted to account for the selection of HCHS / SOL participants with unequal probabilities [24] and were performed using SAS version 9.3 ( SAS Institute , Cary , NC ) and SUDAAN release 11.0.1 ( RTI International , Research Triangle Park , NC ) .",3
2386,"What is SAS in sentence: All analyses accounted for complex survey design using SUDAAN 11.0 ( RTI , Research Triangle Park , North Carolina ) and were weighted to account for the selection of HCHS / SOL participants with unequal probabilities [24] and were performed using SAS version 9.3 ( SAS Institute , Cary , NC ) and SUDAAN release 11.0.1 ( RTI International , Research Triangle Park , NC ) .",3
2387,"What is SUDAAN in sentence: All analyses accounted for complex survey design using SUDAAN 11.0 ( RTI , Research Triangle Park , North Carolina ) and were weighted to account for the selection of HCHS / SOL participants with unequal probabilities [24] and were performed using SAS version 9.3 ( SAS Institute , Cary , NC ) and SUDAAN release 11.0.1 ( RTI International , Research Triangle Park , NC ) .",3
2388,What is SPSS in sentence: Data was analyzed by SPSS 16 .,3
2389,What is SPSS Statistics in sentence: All quantitative analyses were conducted using SPSS Statistics 21 .,3
2390,What is SAS in sentence: The analyses were performed using SAS v. 9.3 .,3
2391,What is Stata in sentence: All analyses were performed using Stata 13.1 software [30] .,3
2392,"What is SPSS in sentence: All data was analyzed using SPSS 14.0J ( SPSS Inc . , Chicago , IL ) statistical package .",3
2393,What is Stata in sentence: All statistical analyses were undertaken using Stata 12 .,3
2394,What is excel in sentence: Intensity tables were exported to excel and ( Δ F − F ) / F calculated for each series of images .,3
2395,"What is punafcc in sentence: In our study , it was calculated by fitting model 2 to the first set of imputed data and then using the punafcc package in STATA 14 .",9
2396,"What is STATA in sentence: In our study , it was calculated by fitting model 2 to the first set of imputed data and then using the punafcc package in STATA 14 .",3
2397,What is SPSS Statistics in sentence: Data were analyzed using IBM SPSS Statistics version : 20 .,3
2398,What is SPSS in sentence: All analyses were run in SPSS 25 .,3
2399,"What is Stata in sentence: At the group level , network measures were used to statistically examine , using Poisson or Gaussian regression analysis in Stata 11 , the associations among the individual and family attributes , social network structures , rates of wounding and social relocations across the seven enclosures .",3
2400,What is R in sentence: All analyses were carried out in R ( version 2.8.0 ) and Matlab ( version 2009b ) .,11
2401,What is Matlab in sentence: All analyses were carried out in R ( version 2.8.0 ) and Matlab ( version 2009b ) .,11
2402,"What is SPSS Statistics in sentence: All quantified regions were analyzed by Multivariate Analysis of Variance ( MANOVA ) for main effects of genotype , competition dose , and genotype x dose interactions using IBM SPSS Statistics 22 .",3
2403,What is SPSS in sentence: The statistical packages SPSS 15.1 and STATA 11.1 were used to carry out the analyses .,3
2404,What is STATA in sentence: The statistical packages SPSS 15.1 and STATA 11.1 were used to carry out the analyses .,3
2405,What is STATA in sentence: All analyses were conducted using STATA v 9 and all p - values refer to two - tailed tests .,3
2406,"What is Stata in sentence: In order to refine our understanding of the associations between respondents ’ awareness and attitudes and respondents ’ personal and household characteristics , we conduct multivariate regression analyses ( Stata 13.1 ) .",3
2407,What is Excel in sentence: I then transcribed these voice recordings into an Excel database for subsequent analysis ( see below ) .,3
2408,"What is SAS in sentence: To analyze associations between individual and environmental variables and walking for transportation , we estimated several multilevel logit ordinal regression models using the Dual Quasi - Newton optimization estimation approach of Proc Glimmix in SAS 9.3 ( SAS Institute Inc . , Cary , North Carolina ) .",3
2409,What is STATA in sentence: Analyses were performed by using the statistical package STATA version 11 .,3
2410,"What is SPSS Statistics in sentence: All data were analysed using the IBM SPSS Statistics 22 ( IBM , NY , USA ) software package .",3
2411,What is SPSS in sentence: Responses were then analyzed using SPSS version 23 to determine descriptive frequencies .,3
2412,What is SPSS in sentence: All data were analyzed with SPSS version 21.0 [34] .,3
2413,"What is SPSS in sentence: However , there is currently not a way of obtaining an overall p - value for categorical variables in SPSS , which is necessary for selective backward logistic regression .",2
2414,What is SPSS in sentence: A multiple linear regression was conducted to isolate independent predictors of nutritional outcomes of child using SPSS version 21 windows software .,3
2415,What is windows in sentence: A multiple linear regression was conducted to isolate independent predictors of nutritional outcomes of child using SPSS version 21 windows software .,5
2416,"What is SPSS Statistics in sentence: Generalized Linear Mixed Models ( GLMM ) analyses were conducted , using IBM SPSS Statistics , Version 25 , to examine the effects of tDCS on patients ’ performance on social cognitive , neurocognitive , and EEG measures .",3
2417,"What is PASW Statistics in sentence: All statistical analyses were carried out by using PASW Statistics 18 ( SPSS Inc . , Chicago , IL ) .",3
2418,"What is SPSS in sentence: Statistical analyses were computed using SPSS version 19.0.1 ( IBM , Somers , NY ) and the plot was generated using Prism version 5.0d ( GraphPad , La Jolla , CA ) .",3
2419,"What is Prism in sentence: Statistical analyses were computed using SPSS version 19.0.1 ( IBM , Somers , NY ) and the plot was generated using Prism version 5.0d ( GraphPad , La Jolla , CA ) .",3
2420,"What is Kubios HRV in sentence: Text files of the R - R interval data were extracted from the Polar watch and were entered into Kubios HRV ( version 2.0 , 2008 , biosignal analysis and medical imaging group , University of Kuopio , Finland , MATLAB ) .",3
2421,"What is MATLAB in sentence: Text files of the R - R interval data were extracted from the Polar watch and were entered into Kubios HRV ( version 2.0 , 2008 , biosignal analysis and medical imaging group , University of Kuopio , Finland , MATLAB ) .",11
2422,What is Excel in sentence: Statistical analyses of quantitative data were performed using Excel and custom shell scripts ( Unix ) .,3
2423,What is Unix in sentence: Statistical analyses of quantitative data were performed using Excel and custom shell scripts ( Unix ) .,5
2424,"What is PROCESS in sentence: The analyses were conducted by using the PROCESS macro written by Andrew F . Hayes [38] , which can be implemented in SPSS , and it is based on an ordinary least squares regression .",9
2425,"What is SPSS in sentence: The analyses were conducted by using the PROCESS macro written by Andrew F . Hayes [38] , which can be implemented in SPSS , and it is based on an ordinary least squares regression .",2
2426,"What is SPSS in sentence: All analyses were performed using SPSS for Windows version 23 software ( IBM Japan Ltd , Tokyo , Japan ) .",3
2427,"What is Windows in sentence: All analyses were performed using SPSS for Windows version 23 software ( IBM Japan Ltd , Tokyo , Japan ) .",5
2428,"What is AcqKnowledge in sentence: Offline filtering and heart beat detection were also conducted in AcqKnowledge before the data were exported into SPSS ( Version 23 , IBM Corp , USA , NY ) .",3
2429,"What is SPSS in sentence: Offline filtering and heart beat detection were also conducted in AcqKnowledge before the data were exported into SPSS ( Version 23 , IBM Corp , USA , NY ) .",3
2430,What is SPSS in sentence: Descriptive and inferential analyses were completed using SPSS 22 .,3
2431,What is Mplus in sentence: All statistical analyses were performed with the Mplus statistical package version 7.3 and IBM SPSS version 22 .,3
2432,What is SPSS in sentence: All statistical analyses were performed with the Mplus statistical package version 7.3 and IBM SPSS version 22 .,3
2433,What is Stata in sentence: S2 File is the Stata script that can be used to replicate all descriptive statistics reported below as well as the model estimates described in the main text and in the supplementary information .,3
2434,What is SPSS in sentence: Analyses were performed using the SPSS Windows Version 20 [33] .,3
2435,What is Windows in sentence: Analyses were performed using the SPSS Windows Version 20 [33] .,5
2436,"What is SAS in sentence: All analyses were conducted using SAS version 9.1.3 ( SAS Institute , Cary , North Carolina , U.S .A . ) .",3
2437,What is SPSS in sentence: Quantitative data was analysed in SPSS using descriptive statistics .,3
2438,"What is SPSS in sentence: We carried out the analyses using SPSS 10.0 ( SPSS Inc . , Chicago , IL , USA ) .",3
2439,"What is SPSS in sentence: To allocate the participants into two groups ( intervention / experimental and control ) , we used SPSS ( IBM v. 23 ) random sampling software .",3
2440,What is SPSS Statistics in sentence: All the statistical analyses were carried out with IBM SPSS Statistics 19 .,3
2441,What is SPSS in sentence: SPSS for windows version 20.0 was used .,3
2442,What is windows in sentence: SPSS for windows version 20.0 was used .,5
2443,What is EyeLink API in sentence: Calibrations of eye fixations were conducted at the beginning of the experiment using a nine - point fixation procedure as implemented in the EyeLink API ( see EyeLink Manual ) and using Matlab software .,3
2444,What is Matlab in sentence: Calibrations of eye fixations were conducted at the beginning of the experiment using a nine - point fixation procedure as implemented in the EyeLink API ( see EyeLink Manual ) and using Matlab software .,11
2445,What is STATA in sentence: We used STATA version 11 for the statistical analyses .,3
2446,What is Excel in sentence: Statistical analysis was performed using Excel ( Microsoft ) and OriginPro ver 7.5 ( OriginLab ) .,3
2447,What is OriginPro in sentence: Statistical analysis was performed using Excel ( Microsoft ) and OriginPro ver 7.5 ( OriginLab ) .,3
2448,"What is Excel in sentence: Microsoft Excel and Statistical Package for the Social Sciences ( SPSS Version 22.0 ; Chicago , IL , USA ) were used for all data analysis .",3
2449,"What is Statistical Package for the Social Sciences in sentence: Microsoft Excel and Statistical Package for the Social Sciences ( SPSS Version 22.0 ; Chicago , IL , USA ) were used for all data analysis .",3
2450,"What is SPSS in sentence: Microsoft Excel and Statistical Package for the Social Sciences ( SPSS Version 22.0 ; Chicago , IL , USA ) were used for all data analysis .",3
2451,"What is Tableau in sentence: We accessed the data using the visualization and data analytics software Tableau , and prepared data for analyses in both Tableau and Excel ( Tableau 9.0 , Tableau Software Inc . ; Excel 14.4.2 , Microsoft Corporation 2010 ) .",3
2452,"What is Tableau in sentence: We accessed the data using the visualization and data analytics software Tableau , and prepared data for analyses in both Tableau and Excel ( Tableau 9.0 , Tableau Software Inc . ; Excel 14.4.2 , Microsoft Corporation 2010 ) .",3
2453,"What is Excel in sentence: We accessed the data using the visualization and data analytics software Tableau , and prepared data for analyses in both Tableau and Excel ( Tableau 9.0 , Tableau Software Inc . ; Excel 14.4.2 , Microsoft Corporation 2010 ) .",3
2454,"What is Tableau in sentence: We accessed the data using the visualization and data analytics software Tableau , and prepared data for analyses in both Tableau and Excel ( Tableau 9.0 , Tableau Software Inc . ; Excel 14.4.2 , Microsoft Corporation 2010 ) .",3
2455,"What is Excel in sentence: We accessed the data using the visualization and data analytics software Tableau , and prepared data for analyses in both Tableau and Excel ( Tableau 9.0 , Tableau Software Inc . ; Excel 14.4.2 , Microsoft Corporation 2010 ) .",3
2456,"What is Stata in sentence: The results are presented as a set of predicted probabilities of being fully immunized , estimated using logistic regression post - estimation command available in Stata 10.0 [52] .",3
2457,"What is SPSS in sentence: SPSS 23 ( IBM , Armonk , New York ) was used for all analyses .",3
2458,What is Stata in sentence: The newey - west regression and robust regression in the Stata were used to correct the autocorrelation and heteroskedasticity .,3
2459,What is SPSS in sentence: We analyzed our data using SPSS ( version 24.0 ) .,3
2460,"What is SPSS in sentence: The dependent eye movement measures of total dwell time , relative dwell time , entry time , number of fixations , first fixation duration and average fixation duration were each subjected to a generalized linear mixed model analysis ( GLMM ; GENLINMIXED in SPSS ) to account for repeated measures of the same subject .",3
2461,"What is SPSS in sentence: All analyses were performed using SPSS ( Version 22 , release 22.0.0.2 , IBM Corp . , USA ) .",3
2462,"What is STATA in sentence: All analyses were performed with multiple imputation methods using STATA version 14 ( Stata Corp LP , College Station , TX , USA ) .",3
2463,"What is MATLAB in sentence: Overlapping voxels of activity resulting from these two conditions within the MNS mask were counted per participant using a custom code written in MATLAB , and then compared between groups using an independent sample t - test .",11
2464,What is Minitab in sentence: Analysis of local scale data across all crime types and the two counties ( Nottinghamshire and Derbyshire ) was done using general regression analysis applied to the log transformed mean and variance values with categorical variables using commercially available software ( Minitab version 16.2 ; Minitab Inc . ) .,3
2465,What is SPSS Statistics in sentence: All statistical analyses were conducted using SPSS Statistics 23.0 and AMOS version 23.0 .,3
2466,What is AMOS in sentence: All statistical analyses were conducted using SPSS Statistics 23.0 and AMOS version 23.0 .,3
2467,"What is SPSS in sentence: All statistical analyses were performed using SPSS version 19 ( IBM Corp . , Armonk , NY ) .",3
2468,What is Prism in sentence: Descriptive statistics were performed using Graphpad Prism 6 .,3
2469,What is SAS in sentence: We used the SAS system ( version 9.3 SAS Institute Inc . ) for statistical analysis .,3
2470,What is SPSS in sentence: Data were analyzed using version 17.0 version of SPSS software .,3
2471,What is SAS in sentence: All the analyses were implemented using SAS 9.4 .,3
2472,"What is SPSS statistics in sentence: Data analyses were conducted with IBM SPSS statistics , version 20 .",3
2473,"What is STATA in sentence: Our survey results were analyzed using descriptive statistics , Pearson ' s chi 2 , Wilcoxon sign rank , and Kruskal - Wallis mean rank tests in STATA .",3
2474,"What is STATA in sentence: LCGM was performed in STATA ( version 12.1 , College Station , TX ) using the traj procedure [24] .",3
2475,"What is traj in sentence: LCGM was performed in STATA ( version 12.1 , College Station , TX ) using the traj procedure [24] .",9
2476,"What is MATLAB in sentence: Consistent with Resibois , Verduyn , and colleagues [11] , each of the obtained 384 self - reported intensity profiles following negative feedback was first transformed into a function using the linear interpolation function ( interp 1 ) implemented in MATLAB R 2016b [38] and then discretised into 44 equally distanced time points , corresponding to the number of images acquired during the period that participants read and thought about the feedback .",11
2477,What is MATLAB in sentence: These time series were subsequently decomposed into two components using non - negative matrix factorization [39] ( as implemented in MATLAB R 2016b [38] ) .,11
2478,"What is JMP in sentence: All analyses ( except repeatability calculations ) were run using JMP 9 ( SAS Institute , Cary , NC ) and we analyzed residuals to assess violation of ANOVA assumptions .",3
2479,What is Access in sentence: Information from completed abstraction forms were entered into an Access database and imported into SAS for analysis .,3
2480,What is SAS in sentence: Information from completed abstraction forms were entered into an Access database and imported into SAS for analysis .,3
2481,"What is SPSS in sentence: The data were managed and analyzed using the statistical software package SPSS ( Version 18.0 for Windows SPSS , Inc . , Chicago , Ill ) .",3
2482,"What is Windows in sentence: The data were managed and analyzed using the statistical software package SPSS ( Version 18.0 for Windows SPSS , Inc . , Chicago , Ill ) .",5
2483,"What is SAS in sentence: All statistical analyses were performed using the statistical package SAS , version 9.1 ( SAS Institute , Inc . , Cary , North Carolina ) .",3
2484,What is STATA in sentence: We used STATA 13.1 for the univariate and multivariate statistical analyses .,3
2485,"What is Matlab in sentence: The automatic classification was performed in MathWorks Matlab , using the PRTools toolbox [57] .",11
2486,"What is PRTools in sentence: The automatic classification was performed in MathWorks Matlab , using the PRTools toolbox [57] .",9
